Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,Chroma_Mean,Chroma_Var,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness,Predicted_Label
source7_segment_808.wav,-272.4975,139.55627,3.4798198,23.849873,14.062782,2479.8347,14.862870346409638,11.629632914551676,0.5953072,0.059617545,0.008387704,3040.3203353102394,4292.604300012105,0.0432998832614942,4.400171755285492,8.439035,breathing
source7_segment_809.wav,-309.3864,64.91246,-2.3231244,1.6970624,5.6628823,3654.2896,14.13444401382832,9.297367621260962,0.64853555,0.044185366,0.101530515,6473.48470426059,6152.437355696426,0.1705560793821839,0.6717901234757263,7.813878,breathing
source7_segment_810.wav,-245.96109,70.37291,-5.5783677,-5.829937,-0.058939815,3457.8484,14.094449954797186,10.356831668147349,0.5823731,0.05488791,0.13177721,6466.866764256833,5888.52054534301,0.194055316091954,1.4489451650304,6.2292004,breathing
source7_segment_811.wav,-420.92007,81.25233,7.557815,16.923397,-1.8792356,33.31328,14.212492976047484,7.6840455694088545,0.67765164,0.031950805,0.052135848,5565.31180535206,5931.976154161773,0.118231411637931,0.0211374317376599,9.2985115,noise
source7_segment_812.wav,-428.49237,77.100365,11.25709,23.777653,-1.3813807,40.690163,14.226518576582398,10.762382448955474,0.6508102,0.026995415,0.062225357,5881.205296398752,5983.690667342857,0.1324757543103448,0.0129468500011229,8.926946,noise
source7_segment_813.wav,-427.87802,78.62059,9.570401,21.394262,-1.1147512,38.62922,13.818146025730028,8.36979483247772,0.603996,0.031130416,0.06945023,5878.5557075006745,5985.6055051654685,0.1352370689655172,0.0097369422027141,8.030538,noise
source7_segment_814.wav,-394.1633,89.13514,6.819354,22.146917,2.6847324,1895.695,13.653716517759372,8.020614291728695,0.55141616,0.040706065,0.07077636,5476.98174338944,5672.362842000076,0.1305450790229885,0.8292369647651394,6.814942,noise
source7_segment_815.wav,-153.96681,163.26973,-8.440827,28.078085,13.39104,137.21921,15.25943452131998,8.668755489534632,0.56133497,0.049511034,0.0024648209,2202.602378696622,3458.842000147657,0.0383497216235632,13.924890952066365,7.285816,breathing
source7_segment_816.wav,-264.83386,75.7006,1.6293414,4.053803,4.1592793,3243.522,14.162649581631625,11.386661365106454,0.5796852,0.043753147,0.10749721,6015.703998227943,5736.972095877787,0.1756802262931034,1.0423168551144486,7.0051937,breathing
source7_segment_817.wav,-226.7087,60.164005,-10.524713,-6.523079,3.995117,3300.2925,14.361916615719732,11.959645248279797,0.58899134,0.04658414,0.14158615,6927.414249358588,5938.835412366987,0.2263211655890804,1.3889695337160646,4.8220325,breathing
source7_segment_818.wav,-421.72113,80.564896,5.9600697,16.971548,1.4997075,41.230854,14.181092019518408,7.946414788806101,0.6223532,0.036992002,0.05388262,5592.415057162831,5940.324288893221,0.1183773347701149,0.0152864961674964,8.620929,noise
source7_segment_820.wav,-204.85376,149.57428,-3.0563688,27.554222,13.334118,2922.7456,14.731155181350433,11.04799673725046,0.5807777,0.047422275,0.013177686,2818.5944775245125,3919.0499948590736,0.0524593660201149,14.663047219115183,7.307278,breathing
source7_segment_821.wav,-291.6365,95.027504,2.2301168,13.099178,10.009609,3191.9595,14.458915918554975,12.144354763040443,0.60111815,0.056177374,0.062332444,4958.936380139945,5308.629088680522,0.1189778645833333,1.8656635356291784,8.054194,breathing
source7_segment_822.wav,-189.54869,56.36139,-23.118444,-16.599401,3.216077,1264.9314,13.878414732455676,9.354861143614134,0.5632079,0.03741291,0.14860821,6939.131326409324,5865.705604976583,0.2332861889367816,1.7728900745392622,4.042401,breathing
source7_segment_823.wav,-424.88126,80.89205,11.404625,22.302032,2.955881,25.727701,14.055148875611469,7.7900069765667315,0.6541901,0.032791782,0.04906034,5585.344064992768,5986.778267309871,0.1134776849856321,0.0151859841314871,8.8840885,noise
source7_segment_824.wav,-427.3129,79.334885,10.903193,22.212442,-0.7728673,26.674799,13.725394102888584,7.95886833553282,0.5924168,0.030993188,0.073934294,5902.860372097901,6008.479470517825,0.1404397898706896,0.0086198527731991,7.2829037,noise
source7_segment_825.wav,-409.2739,89.206474,6.853024,20.438341,5.6088424,706.2756,13.572819664015432,9.098597429632376,0.61538893,0.03461665,0.06300787,5392.064129447579,5761.275322164775,0.1255893049568965,0.9537353865974556,7.511801,noise
source7_segment_826.wav,-156.24315,161.55165,-6.3267407,29.216148,11.522741,219.10947,14.748127734355077,9.456831435111,0.54177904,0.05120632,0.0028309468,2233.7628690295583,3492.1039922449786,0.0398819145114942,13.351523955034986,6.7587657,breathing
